book,genre,ngram_type,ngram,count
OnTheTrailOfTheSpacePirates,sci-fi,bigrams,ship saw,3
OnTheTrailOfTheSpacePirates,sci-fi,bigrams,strong saw,3
OnTheTrailOfTheSpacePirates,sci-fi,bigrams,right steve,3
OnTheTrailOfTheSpacePirates,sci-fi,bigrams,good see,3
OnTheTrailOfTheSpacePirates,sci-fi,bigrams,nothing else,3
OnTheTrailOfTheSpacePirates,sci-fi,bigrams,blast tom,3
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,sir said tom,14
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,sir said roger,7
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,roger radar bridge,5
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,tom said strong,5
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,freighter dog star,5
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,tom captain strong,4
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,roger solar guard,4
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,solar guard tom,4
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,tom roger watched,4
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,tom space cadet,3
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,tom saw three,3
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,obviously something tom,3
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,captain strong roger,3
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,control deck tom,3
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,radar bridge roger,3
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,roger said tom,3
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,said tom strong,3
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,mike said strong,3
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,right tom said,3
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,ray gun jacket,3
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,tom could hear,3
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,tom jet boat,3
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,yes sir tom,3
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,saw three pretty,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,tom young cadet,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,two unit roger,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,stepped forward tom,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,ahead could see,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,said tom remember,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,yet steve commander,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,sir tom strong,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,right said roger,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,tom turned away,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,rocket cruiser tom,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,tom roger radar,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,radar bridge tom,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,scarlet clad enlisted,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,yeah said roger,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,right mike strong,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,tom said roger,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,take easy roger,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,roger sure said,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,strong said tom,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,said roger suddenly,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,tom turned roger,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,shook head tom,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,tom power deck,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,line equipment lay,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,roger yes sir,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,sir roger strong,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,aye sir tom,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,roger captain strong,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,said tom took,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,six way radar,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,way radar sweep,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,aboard dog star,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,tom spoke quickly,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,want know gus,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,know gus strong,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,later dog star,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,another word tom,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,asteroid belt hope,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,major solar guard,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,skyward tom saw,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,tom knew would,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,rose half crouch,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,major savage injured,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,ever see life,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,tom could see,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,tom shook head,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,tried figure way,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,tom felt hairy,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,big man tom,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,tom thought desperately,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,solar guard roger,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,liner mars venus,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,ray pistol rifle,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,tom left alone,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,strong roger voice,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,roger continued read,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,pirate ray gun,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,many miles away,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,saw blip outline,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,sir tom avenger,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,roger voice crackled,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,academy tom roger,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,strong could see,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,said tom quietly,2
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,trail space tom,1
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,space tom space,1
OnTheTrailOfTheSpacePirates,sci-fi,trigrams,cadet adventure willy,1
