book,genre,rank,ngram,count
AutobiographyOfBenjaminFranklin,autobiography,79,bourbon chess player,2
AutobiographyOfBenjaminFranklin,autobiography,80,chess player force,2
AutobiographyOfBenjaminFranklin,autobiography,81,player force generally,2
AutobiographyOfBenjaminFranklin,autobiography,82,force generally played,2
AutobiographyOfBenjaminFranklin,autobiography,83,generally played together,2
AutobiographyOfBenjaminFranklin,autobiography,84,played together happening,2
AutobiographyOfBenjaminFranklin,autobiography,85,together happening put,2
AutobiographyOfBenjaminFranklin,autobiography,86,happening put king,2
AutobiographyOfBenjaminFranklin,autobiography,87,put king prize,2
AutobiographyOfBenjaminFranklin,autobiography,88,king prize doctor,2
AutobiographyOfBenjaminFranklin,autobiography,89,prize doctor took,2
AutobiographyOfBenjaminFranklin,autobiography,90,doctor took ah,2
AutobiographyOfBenjaminFranklin,autobiography,91,took ah says,2
AutobiographyOfBenjaminFranklin,autobiography,92,ah says take,2
AutobiographyOfBenjaminFranklin,autobiography,93,says take kings,2
AutobiographyOfBenjaminFranklin,autobiography,94,take kings america,2
AutobiographyOfBenjaminFranklin,autobiography,95,kings america said,2
AutobiographyOfBenjaminFranklin,autobiography,96,america said doctor,2
AutobiographyOfBenjaminFranklin,autobiography,97,said doctor thomas,2
AutobiographyOfBenjaminFranklin,autobiography,98,doctor thomas jefferson,2
AutobiographyOfBenjaminFranklin,autobiography,99,henry holt company,2
AutobiographyOfBenjaminFranklin,autobiography,100,ii beginning life,2
